0.000067 0.000069 0.000070 0.000069 0.000069 0.000069 0.000071 0.000071 0.000071 0.000071 0.000071 0.000071 0.000072 0.000072 0.000071 0.000071 0.000072 0.000072 0.000073 0.000074 0.000073 0.000073 0.000073 0.000073 0.000074 0.000073 0.000073 0.000074 0.000073 0.000074 0.000075 0.000075 0.000075 0.000075 0.000075 0.000075 0.000073 0.000074 0.000074 0.000074 0.000074 0.000074 0.000076 0.000076 0.000076 0.000076 0.000076 0.000075 
0.000069 0.000053 0.000069 0.000070 0.000070 0.000070 0.000071 0.000071 0.000071 0.000072 0.000071 0.000071 0.000072 0.000071 0.000072 0.000072 0.000072 0.000071 0.000074 0.000073 0.000073 0.000073 0.000073 0.000073 0.000074 0.000073 0.000073 0.000074 0.000074 0.000074 0.000076 0.000076 0.000076 0.000075 0.000075 0.000075 0.000074 0.000074 0.000073 0.000074 0.000074 0.000074 0.000075 0.000076 0.000076 0.000075 0.000076 0.000076 
0.000069 0.000069 0.000066 0.000070 0.000070 0.000069 0.000071 0.000071 0.000071 0.000072 0.000071 0.000071 0.000071 0.000072 0.000071 0.000072 0.000072 0.000072 0.000073 0.000073 0.000073 0.000073 0.000073 0.000073 0.000074 0.000074 0.000074 0.000074 0.000074 0.000073 0.000076 0.000075 0.000075 0.000075 0.000076 0.000076 0.000074 0.000075 0.000074 0.000074 0.000074 0.000073 0.000076 0.000076 0.000076 0.000076 0.000076 0.000076 
0.000070 0.000069 0.000070 0.000054 0.000069 0.000069 0.000071 0.000072 0.000071 0.000071 0.000072 0.000071 0.000071 0.000072 0.000073 0.000072 0.000072 0.000072 0.000074 0.000073 0.000073 0.000074 0.000074 0.000073 0.000074 0.000073 0.000074 0.000074 0.000074 0.000074 0.000076 0.000076 0.000076 0.000075 0.000076 0.000076 0.000074 0.000074 0.000075 0.000074 0.000074 0.000075 0.000076 0.000076 0.000076 0.000076 0.000076 0.000076 
0.000069 0.000070 0.000070 0.000070 0.000054 0.000070 0.000072 0.000072 0.000072 0.000072 0.000072 0.000071 0.000072 0.000072 0.000072 0.000071 0.000072 0.000072 0.000074 0.000073 0.000073 0.000073 0.000074 0.000074 0.000074 0.000074 0.000074 0.000074 0.000074 0.000074 0.000075 0.000076 0.000076 0.000076 0.000076 0.000075 0.000073 0.000075 0.000074 0.000074 0.000074 0.000074 0.000076 0.000076 0.000076 0.000076 0.000076 0.000076 
0.000069 0.000069 0.000070 0.000069 0.000069 0.000066 0.000071 0.000071 0.000071 0.000071 0.000071 0.000071 0.000072 0.000071 0.000072 0.000071 0.000072 0.000072 0.000073 0.000074 0.000073 0.000073 0.000073 0.000074 0.000074 0.000073 0.000074 0.000074 0.000074 0.000074 0.000075 0.000075 0.000076 0.000075 0.000075 0.000075 0.000074 0.000073 0.000074 0.000074 0.000075 0.000074 0.000076 0.000075 0.000075 0.000076 0.000076 0.000076 
0.000072 0.000071 0.000071 0.000071 0.000072 0.000072 0.000053 0.000069 0.000069 0.000069 0.000069 0.000068 0.000074 0.000074 0.000073 0.000074 0.000074 0.000073 0.000071 0.000070 0.000071 0.000070 0.000071 0.000071 0.000076 0.000076 0.000075 0.000076 0.000076 0.000076 0.000073 0.000073 0.000073 0.000072 0.000073 0.000073 0.000076 0.000077 0.000076 0.000076 0.000076 0.000076 0.000073 0.000074 0.000073 0.000073 0.000073 0.000073 
0.000072 0.000072 0.000072 0.000072 0.000072 0.000071 0.000069 0.000054 0.000069 0.000069 0.000070 0.000069 0.000073 0.000074 0.000074 0.000074 0.000074 0.000074 0.000071 0.000071 0.000071 0.000071 0.000071 0.000071 0.000076 0.000075 0.000076 0.000076 0.000076 0.000076 0.000072 0.000073 0.000073 0.000073 0.000073 0.000073 0.000076 0.000076 0.000076 0.000076 0.000077 0.000076 0.000073 0.000073 0.000074 0.000074 0.000075 0.000074 
0.000071 0.000072 0.000072 0.000071 0.000071 0.000072 0.000069 0.000069 0.000067 0.000070 0.000069 0.000069 0.000074 0.000074 0.000074 0.000075 0.000074 0.000074 0.000071 0.000071 0.000071 0.000071 0.000071 0.000071 0.000076 0.000076 0.000076 0.000075 0.000076 0.000075 0.000073 0.000073 0.000073 0.000072 0.000074 0.000073 0.000077 0.000077 0.000076 0.000076 0.000077 0.000077 0.000074 0.000074 0.000074 0.000074 0.000074 0.000074 
0.000071 0.000071 0.000071 0.000071 0.000072 0.000071 0.000068 0.000069 0.000069 0.000053 0.000069 0.000068 0.000073 0.000074 0.000074 0.000074 0.000074 0.000073 0.000071 0.000071 0.000071 0.000070 0.000071 0.000071 0.000076 0.000075 0.000076 0.000076 0.000077 0.000076 0.000072 0.000073 0.000072 0.000073 0.000073 0.000073 0.000076 0.000076 0.000076 0.000077 0.000076 0.000076 0.000074 0.000074 0.000074 0.000074 0.000073 0.000074 
0.000072 0.000071 0.000071 0.000071 0.000071 0.000072 0.000069 0.000069 0.000069 0.000069 0.000054 0.000069 0.000074 0.000074 0.000074 0.000074 0.000074 0.000073 0.000071 0.000071 0.000072 0.000071 0.000071 0.000071 0.000076 0.000076 0.000076 0.000076 0.000076 0.000076 0.000073 0.000073 0.000073 0.000073 0.000073 0.000073 0.000076 0.000076 0.000077 0.000077 0.000076 0.000076 0.000074 0.000074 0.000074 0.000074 0.000074 0.000073 
0.000071 0.000071 0.000071 0.000071 0.000072 0.000072 0.000068 0.000069 0.000069 0.000069 0.000069 0.000054 0.000073 0.000074 0.000074 0.000073 0.000074 0.000074 0.000071 0.000071 0.000071 0.000071 0.000071 0.000071 0.000076 0.000075 0.000076 0.000076 0.000076 0.000076 0.000072 0.000073 0.000073 0.000073 0.000073 0.000073 0.000077 0.000077 0.000076 0.000077 0.000076 0.000076 0.000074 0.000073 0.000074 0.000073 0.000074 0.000073 
0.000072 0.000071 0.000071 0.000071 0.000072 0.000072 0.000074 0.000073 0.000073 0.000073 0.000074 0.000073 0.000053 0.000068 0.000068 0.000067 0.000068 0.000068 0.000069 0.000070 0.000069 0.000069 0.000069 0.000069 0.000074 0.000073 0.000073 0.000072 0.000073 0.000073 0.000074 0.000074 0.000074 0.000074 0.000074 0.000074 0.000073 0.000073 0.000073 0.000073 0.000073 0.000073 0.000075 0.000075 0.000075 0.000075 0.000075 0.000075 
0.000071 0.000071 0.000072 0.000072 0.000072 0.000072 0.000074 0.000074 0.000074 0.000073 0.000074 0.000074 0.000068 0.000054 0.000067 0.000068 0.000068 0.000067 0.000069 0.000069 0.000069 0.000070 0.000069 0.000069 0.000073 0.000072 0.000073 0.000073 0.000073 0.000073 0.000074 0.000074 0.000075 0.000074 0.000075 0.000074 0.000073 0.000073 0.000073 0.000073 0.000073 0.000073 0.000075 0.000075 0.000075 0.000075 0.000075 0.000076 
0.000071 0.000071 0.000071 0.000072 0.000071 0.000071 0.000074 0.000073 0.000074 0.000074 0.000074 0.000074 0.000067 0.000068 0.000054 0.000068 0.000068 0.000068 0.000070 0.000070 0.000069 0.000070 0.000069 0.000070 0.000073 0.000072 0.000073 0.000072 0.000072 0.000072 0.000074 0.000075 0.000074 0.000075 0.000075 0.000075 0.000073 0.000073 0.000073 0.000073 0.000073 0.000073 0.000075 0.000075 0.000076 0.000075 0.000075 0.000076 
0.000071 0.000071 0.000071 0.000072 0.000072 0.000071 0.000073 0.000074 0.000074 0.000074 0.000073 0.000074 0.000068 0.000068 0.000068 0.000066 0.000068 0.000067 0.000070 0.000070 0.000069 0.000069 0.000070 0.000070 0.000073 0.000072 0.000073 0.000073 0.000073 0.000073 0.000074 0.000075 0.000075 0.000075 0.000075 0.000075 0.000073 0.000073 0.000073 0.000073 0.000073 0.000073 0.000076 0.000076 0.000076 0.000075 0.000075 0.000075 
