0.000005 0.000011 0.000010 0.000010 0.000011 0.000011 0.000012 0.000011 0.000012 0.000012 0.000012 0.000012 0.000013 0.000012 0.000013 0.000013 0.000013 0.000013 0.000013 0.000014 0.000013 0.000014 0.000014 0.000013 0.000012 0.000012 0.000013 0.000013 0.000012 0.000012 0.000013 0.000014 0.000014 0.000014 0.000014 0.000014 0.000013 0.000012 0.000013 0.000013 0.000013 0.000012 0.000014 0.000013 0.000014 0.000013 0.000014 0.000014 
0.000011 0.000005 0.000011 0.000011 0.000012 0.000011 0.000011 0.000012 0.000012 0.000011 0.000012 0.000012 0.000012 0.000012 0.000012 0.000012 0.000012 0.000013 0.000013 0.000012 0.000012 0.000012 0.000013 0.000013 0.000011 0.000011 0.000012 0.000011 0.000012 0.000012 0.000013 0.000013 0.000014 0.000013 0.000013 0.000013 0.000013 0.000012 0.000012 0.000012 0.000012 0.000012 0.000014 0.000014 0.000014 0.000014 0.000014 0.000013 
0.000011 0.000010 0.000005 0.000010 0.000010 0.000011 0.000011 0.000011 0.000012 0.000012 0.000013 0.000012 0.000012 0.000012 0.000013 0.000012 0.000012 0.000012 0.000012 0.000013 0.000013 0.000013 0.000014 0.000013 0.000012 0.000012 0.000012 0.000012 0.000012 0.000012 0.000012 0.000013 0.000013 0.000013 0.000013 0.000013 0.000012 0.000012 0.000013 0.000013 0.000013 0.000012 0.000013 0.000014 0.000014 0.000014 0.000014 0.000013 
0.000011 0.000011 0.000011 0.000005 0.000011 0.000011 0.000011 0.000012 0.000011 0.000011 0.000012 0.000011 0.000013 0.000012 0.000012 0.000012 0.000012 0.000013 0.000012 0.000012 0.000012 0.000013 0.000013 0.000013 0.000012 0.000011 0.000012 0.000011 0.000012 0.000011 0.000013 0.000013 0.000014 0.000014 0.000012 0.000013 0.000012 0.000012 0.000012 0.000013 0.000012 0.000014 0.000013 0.000013 0.000015 0.000014 0.000013 0.000014 
0.000011 0.000010 0.000011 0.000011 0.000005 0.000010 0.000011 0.000011 0.000011 0.000012 0.000012 0.000012 0.000013 0.000012 0.000012 0.000012 0.000013 0.000012 0.000013 0.000013 0.000013 0.000013 0.000012 0.000013 0.000011 0.000011 0.000012 0.000012 0.000012 0.000012 0.000012 0.000012 0.000013 0.000013 0.000013 0.000013 0.000012 0.000013 0.000013 0.000013 0.000012 0.000012 0.000013 0.000013 0.000013 0.000013 0.000013 0.000013 
0.000011 0.000011 0.000011 0.000011 0.000011 0.000005 0.000011 0.000012 0.000011 0.000012 0.000012 0.000012 0.000013 0.000013 0.000013 0.000012 0.000013 0.000013 0.000012 0.000012 0.000013 0.000013 0.000013 0.000013 0.000012 0.000011 0.000012 0.000012 0.000012 0.000012 0.000012 0.000013 0.000013 0.000014 0.000013 0.000013 0.000012 0.000012 0.000012 0.000013 0.000013 0.000013 0.000013 0.000013 0.000013 0.000014 0.000013 0.000013 
0.000013 0.000011 0.000012 0.000012 0.000012 0.000011 0.000005 0.000011 0.000010 0.000011 0.000011 0.000010 0.000014 0.000013 0.000013 0.000013 0.000013 0.000013 0.000012 0.000011 0.000013 0.000012 0.000013 0.000013 0.000012 0.000012 0.000012 0.000012 0.000013 0.000012 0.000012 0.000012 0.000013 0.000012 0.000013 0.000012 0.000013 0.000013 0.000014 0.000013 0.000013 0.000014 0.000012 0.000012 0.000012 0.000012 0.000013 0.000012 
0.000012 0.000011 0.000012 0.000012 0.000012 0.000011 0.000010 0.000005 0.000011 0.000011 0.000012 0.000011 0.000013 0.000013 0.000013 0.000014 0.000013 0.000013 0.000012 0.000012 0.000013 0.000013 0.000012 0.000012 0.000012 0.000012 0.000012 0.000013 0.000013 0.000012 0.000012 0.000012 0.000012 0.000012 0.000012 0.000012 0.000013 0.000013 0.000014 0.000013 0.000014 0.000013 0.000012 0.000012 0.000012 0.000012 0.000012 0.000012 
0.000011 0.000011 0.000013 0.000012 0.000011 0.000012 0.000011 0.000010 0.000005 0.000011 0.000011 0.000011 0.000014 0.000013 0.000014 0.000013 0.000013 0.000013 0.000012 0.000011 0.000011 0.000012 0.000012 0.000013 0.000012 0.000012 0.000013 0.000013 0.000012 0.000013 0.000012 0.000012 0.000012 0.000013 0.000012 0.000013 0.000014 0.000013 0.000013 0.000014 0.000013 0.000013 0.000012 0.000012 0.000013 0.000013 0.000013 0.000013 
0.000012 0.000011 0.000012 0.000012 0.000011 0.000012 0.000010 0.000010 0.000011 0.000005 0.000011 0.000011 0.000013 0.000013 0.000013 0.000014 0.000013 0.000014 0.000012 0.000011 0.000012 0.000013 0.000012 0.000012 0.000013 0.000011 0.000012 0.000013 0.000012 0.000013 0.000012 0.000012 0.000013 0.000013 0.000012 0.000012 0.000013 0.000013 0.000014 0.000014 0.000014 0.000013 0.000012 0.000013 0.000012 0.000013 0.000012 0.000012 
